abandon,"n. 放任；狂热
vt. 遗弃；放弃"
thorn,n. 刺； 荆棘
lobby,"n. 大厅；休息室；会客室；游说议员的团体
vt. 对……进行游说
vi. 游说议员"
lounge,"n. 休息室；闲逛；躺椅；（英）酒吧间
vi. 闲逛；懒洋洋地躺卧；闲混
vt. 虚度光阴"
aisle,n. 通道，走道；侧廊
porch,n. 门廊；走廊
bypass,"n. 旁路； 支路
vt. 绕开；忽视；设旁路；迂回"
avenue,n. 大街；林荫大道；(达到某物的)途径，手段，方法，渠道
driveway,n. （从建筑物，住房，车库等通往大路的）私人车道
inlet,"n. 入口，进口；插入物；水湾
v. 引进; 嵌入; 插入;"
outlet,n. 出口，排放孔； 电源插座；销路；发泄的方法；批发商店
vent,"n. （感情的）发泄；出口；通风孔
vt. 发泄感情；放出…；给…开孔
vi. 放出；（通过排泄等）减轻压力"
ventilate,vt. 使通风；给…装通风设备；宣布
compassionate,"adj. 慈悲的；富于同情心的
vt. 同情；怜悯"
sympathetic,"n. 交感神经；容易感受的人
adj. 同情的；交感神经的；共鸣的；赞同的；和谐的；合意的"
pathetic,adj. 可怜的，悲哀的；感伤的；乏味的
commentary,n. 评论；注释；评注；说明
remark,"n. 注意；言辞
vt. 评论；觉察
vi. 谈论"
remarkable,adj. 卓越的；非凡的；值得注意的
comply,vi. 遵守；顺从，遵从；答应
conform,"adj. 一致的；顺从的
vi. 符合；遵照；适应环境
vt. 使遵守；使一致；使顺从"
breach,"n. 违背，违反；缺口
vt. 违反，破坏；打破"
violate,vt. 违反；侵犯，妨碍；亵渎
violation,n. 违反；妨碍，侵害；违背；强奸
infringe,"vt. 侵犯；违反；破坏
vi. 侵犯；侵害"
compensate,"vt. 补偿，赔偿；付报酬
vi. 补偿，赔偿；抵消"
compensation,n. 补偿；报酬；赔偿金
offset,"n. 抵消，补偿；平版印刷；支管
vt. 抵消；弥补；用平版印刷术印刷
vi. 装支管"
compatible,adj. 兼容的；能共处的；可并立的
harmonious,adj. 和谐的，和睦的；协调的；悦耳的
approximate,"adj.  近似的；大概的
vt. 近似；使…接近；粗略估计
vi. 接近于；近似于"
roughly,adv. 粗糙地；概略地
arouse,"vt. 引起；唤醒；鼓励
vi. 激发；醒来；发奋"
evoke,vt. 引起，唤起；博得
stir,"n. 搅拌；轰动
vi. 搅动；传播；走动
vt. 搅拌；激起；惹起"
provoke,vt. 驱使；激怒；煽动；惹起
provocative,"n. 刺激物，挑拨物；兴奋剂
adj. 刺激的，挑拨的；气人的"
incur,vt. 招致，引发；蒙受
artificial,adj. 人造的；仿造的；虚伪的；非原产地的；武断的
artifact,n. 人工制品；手工艺品
handicraft,n. 手工艺；手工艺品
composite,"n. 复合材料；合成物；菊科
adj. 复合的；合成的；菊科的
vt. 使合成；使混合"
compound,"n.  化合物；混合物；复合词
adj. 复合的；混合的
v. 合成；混合；恶化，加重；和解，妥协"
synthetic,"n. 合成物
adj. 综合的；合成的，人造的"
synthesis,n. 综合， 合成；综合体
crude,"n. 原油；天然的物质
adj. 粗糙的；天然的，未加工的；粗鲁的"
raw,"n. 擦伤处
adj. 生的；未加工的；阴冷的；刺痛的；擦掉皮的；无经验的；（在艺术等方面）不成熟的
vt. 擦伤"
parallel,"n. 平行线；对比
adj. 平行的；类似的，相同的
vt. 使…与…平行"
resemble,vt. 类似，像
resemblance,n. 相似；相似之处；相似物；肖像
likewise,adv. 同样地；也
identical,"n. 完全相同的事物
adj. 同一的；完全相同的"
assign,"vt. 分配；指派； 赋值
vi. 将财产过户（尤指过户给债权人）"
assignment,n. 分配；任务；作业；功课
dispatch,"n. 派遣；急件
vt. 派遣；分派"
appoint,"vt. 任命；指定；约定
vi. 任命；委派"
nominate,vt. 推荐；提名；任命；指定
nomination,n. 任命，提名；提名权
designate,"vt. 指定；指派；标出；把…定名为
adj. 指定的；选定的"
cosmetic,"n. 化妆品；装饰品
adj. 美容的；化妆用的"
make-up,n. 化妆品；（美）补考；性格；构造；排版
lipstick,"n. 口红；唇膏
vt. 涂口红
vi. 涂口红"
assure,vt. 保证；担保；使确信；弄清楚
assurance,n. 保证，担保；（人寿）保险；确信；断言；厚脸皮，无耻
insure,"vt. 确保，保证；给…保险
vi. 确保；投保"
insurance,n. 保险；保险费；保险契约；赔偿金
ensure,vt. 保证，确保；使安全
guarantee,"n. 保证；担保；保证人；保证书；抵押品
vt. 保证；担保"
promise,"n. 许诺，允诺；希望
vt. 允诺，许诺；给人以…的指望或希望
vi. 许诺；有指望，有前途"
undertake,vt. 承担，保证；从事；同意；试图
warrant,"n. 根据；证明；正当理由；委任状
vt. 保证；担保；批准；辩解"
pledge,"n. 保证，誓言；抵押；抵押品，典当物
vt. 保证，许诺；用……抵押；举杯祝……健康"
vow,"n. 发誓；誓言；许愿
vi. 发誓；郑重宣告
vt. 发誓；郑重宣告"
guard,"n. 守卫；警戒；护卫队；防护装置
vi. 警惕
vt. 保卫；监视"
guardian,"n.  监护人，保护人；守护者
adj. 守护的"
safeguard,"n.  保护；保卫；保护措施
vt.  保护，护卫"
shield,"n. 盾；防护物；保护者
vt. 遮蔽；包庇；避开；保卫
vi. 防御；起保护作用"
cling,vi. 坚持，墨守；紧贴；附着
adhere,"vi. 坚持；依附；粘着；追随
vt. 使粘附"
adherence,n. 坚持；依附；忠诚
affix,"n.  词缀；附加物
vt. 粘上；署名；将罪责加之于"
paste,"n. 面团，膏；糊状物， 浆糊
vt. 张贴，裱糊；用浆糊粘"
attain,"n. 成就
vt. 达到，实现；获得；到达
vi. 达到；获得；到达"
acquire,vt. 获得；取得；学到；捕获
acquisition,n. 获得物，获得；收购
engage,"vi. 从事；答应，保证；交战；啮合
vt. 吸引，占用；使参加；雇佣；使订婚；预定"
participate,"vi. 参与，参加；分享
vt. 分享；分担
"
participation,n. 参与；分享；参股
participant,"n. 参与者；关系者
adj. 参与的；有关系的"
attendance,n. 出席；到场；出席人数；考勤
turnout,n. 产量；出席者；参加人数；出动；清除； 岔道
default,"n. 违约；缺席；缺乏；系统默认值
vt. 不履行；不参加（比赛等）；对…处以缺席裁判
vi. 拖欠；不履行；不到场"
authentic,adj. 真正的，真实的；可信的
fake,"n. 假货；骗子；假动作
adj. 伪造的
vt. 捏造；假装…的样子
vi. 假装；做假动作"
erroneous,adj. 错误的；不正确的
false,"adj. 错误的；虚伪的；伪造的
adv. 欺诈地"
forge,"n. 熔炉，锻铁炉；铁工厂
vt. 伪造；锻造；前进
vi. 伪造；做锻工；前进"
ideal,"n. 理想；典范
adj. 理想的；完美的；想象的；不切实际的"
colonize,"vt. 将…开拓为殖民地；移于殖民地；从他地非法把选民移入
vi. 开拓殖民地；移居于殖民地"
colonise,vt. 开拓殖民地，移民于殖民地
prospect,"n. 前途；预期；景色
vt. 勘探，勘察
vi. 勘探，找矿"
prospective,"n. 预期；展望
adj. 未来的；预期的"
discount,"n. 折扣；贴现率
vt. 打折扣；将…贴现；贬损；低估；忽视
vi. 贴现；打折扣出售商品"
conscience,n. 道德心，良心
anticipate,vt. 预期，期望；占先，抢先；提前使用
predict,"vi. 作出预言；作预料，作预报
vt. 预报，预言；预知"
prediction,n. 预报；预言
foretell,"vt. 预言；预示；预告
vi. 预言；预示；预告"
forecast,"n. 预测，预报；预想
vt. 预报，预测；预示
vi. 进行预报，作预测"
foresee,vt. 预见；预知
foresight,n. 先见，远见；预见；深谋远虑
barrier,"n. 障碍物，屏障；界线
vt. 把…关入栅栏"
obstacle,n. 障碍，干扰；妨害物
hedge,"v. 用树篱笆围住；避免作正面答复
n. 对冲，套期保值；树篱；障碍"
delegate,"n. 代表
vt. 委派…为代表"
delegation,n. 代表团；授权；委托
deputy,"n. 代理人，代表
adj. 副的；代理的"
represent,"vt. 代表；表现；描绘；回忆；再赠送
vi. 代表；提出异议"
representation,n. 代表；表现；表示法；陈述
representative,"n. 代表；典型；众议员
adj. 典型的，有代表性的；代议制的"
behave,"vi. 表现；（机器等）运转；举止端正；（事物）起某种作用
vt. 使守规矩；使表现得…"
bearing,"n.  轴承；关系；方位；举止
v. 忍受（bear的ing形式）"
dim,"n. 笨蛋，傻子
adj. 暗淡的，昏暗的；模糊的，看不清的；悲观的，怀疑的
vt. 使暗淡，使失去光泽；使变模糊
vi. 变模糊，变暗淡"
blur,"n. 污迹；模糊不清的事物
vt. 涂污；使…模糊不清；使暗淡；玷污
vi. 沾上污迹；变模糊"
muddy,"adj. 泥泞的；模糊的；混乱的
vt. 使污浊；使沾上泥；把…弄糊涂
vi. 变得泥泞；沾满烂泥"
enhance,vt. 提高；加强；增加
reinforce,"n. 加强；加固物；加固材料
vt. 加强，加固；强化；补充
vi. 求援；得到增援；给予更多的支持"
impair,vt. 损害；削弱；减少
heighten,"vt. 提高；增高；加强；使更显著
vi. 升高；变强"
elevate,vt. 提升；举起；振奋情绪等；提升…的职位
heave,"n. 举起；起伏；投掷；一阵呕吐
vt. 举起；使起伏；投掷；恶心；发出（叹息等）
vi. 起伏；举起；喘息；呕吐"
hoist,"n. 起重机；升起，吊起
vt. （用绳索，起重机等）使升起
vi. 升起；吊起"
bug,"n. 臭虫，小虫；故障；窃听器
vt. 烦扰，打扰；装窃听器
vi. 装置窃听器；打扰"
annoy,"n. 烦恼（等于annoyance）
vt. 骚扰；惹恼；打搅
vi. 惹恼；令人讨厌；打搅"
annoyance,n. 烦恼；可厌之事；打扰
annoyed,"v. 使烦恼；打扰（annoy的过去分词）
adj. 恼怒的；烦闷的"
bore,"n. 孔；令人讨厌的人
vt. 钻孔；使烦扰
vi. 钻孔"
bother,"n. 麻烦；烦恼
vt. 烦扰，打扰；使……不安；使……恼怒
vi. 操心，麻烦；烦恼"
fuss,"n. 大惊小怪，大惊小怪的人；小题大作；忙乱
vt. 使烦恼，使烦忧
vi. 小题大作；忙乱；焦燥；焦急；无事自扰"
hound,"n. 猎犬；卑劣的人
vt. 追猎；烦扰；激励"
nuisance,n. 讨厌的人；损害；麻烦事；讨厌的东西
disrupt,"vt. 破坏；使瓦解；使分裂；使中断；使陷于混乱
adj. 分裂的，中断的；分散的"
unsettle,"vt. 使动摇；使不安定；使心神不宁
vi. 不安；动荡不定"
uneasy,adj. 不舒服的；心神不安的；不稳定的
upset,"n. 混乱；翻倒；颠覆
adj. 心烦的；混乱的；弄翻的
vt. 使心烦；颠覆；扰乱
vi. 翻倒"
upsetting,"n. 缩锻，镦锻；倾复，倒转
adj. 令人心烦意乱的，令人苦恼的"
harassment,n. 骚扰；烦恼
weary,"adj. 疲倦的；厌烦的；令人厌烦的
vt. 使疲倦；使厌烦
vi. 疲倦；厌烦"
wretched,adj. 可怜的；卑鄙的；令人苦恼或难受的
dull,"adj. 钝的；迟钝的；无趣的；呆滞的；阴暗的
vt. 使迟钝；使阴暗；缓和
vi. 减少；变迟钝"
tedious,adj. 沉闷的；冗长乏味的
solve,"vt. 解决；解答；溶解
vi. 作解答"
soluble,adj.  可溶的，可溶解的；可解决的
dissolve,"n. 叠化画面；画面的溶暗
vt. 使溶解；使分解；使液化
vi. 溶解；解散；消失"
fuse,"n. 保险丝，熔线；导火线，雷管
vt. 使融合；使熔化，使熔融
vi. 融合；熔化，熔融"
fusion,n. 融合；熔化；熔接；融合物； 核聚变
weld,"n. 焊接；焊接点
vt. 焊接；使结合；使成整体
vi. 焊牢"
booth,n. 货摊；公用电话亭
stall,"n. 货摊；畜栏；托辞
vt. 拖延；使停转；使陷于泥中
vi. 停止，停转；拖延"
mall,n. 购物商场；林荫路；铁圈球场
plaza,n. 广场；市场，购物中心
brand,"n. 商标，牌子；烙印
vt. 铭刻于，铭记；打烙印于；印…商标于"
trademark,"n. 商标
标志"
tag,"n. 标签；名称；结束语；附属物
vt. 尾随，紧随；连接；起浑名；添饰
vi. 紧随"
label,"vt. 标注；贴标签于
n. 标签；商标；签条"
bribe,"n. 贿赂
vt. 贿赂，收买
vi. 行贿"
bribery,n.  贿赂；受贿；行贿
corrupt,"adj. 腐败的，贪污的；堕落的
vt. 使腐烂；使堕落，使恶化
vi. 堕落，腐化；腐烂"
corruption,n. 贪污，腐败；堕落
adopt,"vi. 采取；过继
vt. 采取；接受；收养；正式通过"
foster,"vt. 培养；养育，抚育；抱（希望等）
adj. 收养的，养育的"
breed,"n.  品种；种类，类型
vt. 繁殖；饲养；养育，教育；引起
vi. 繁殖；饲养；产生"
brood,"n. 一窝；一伙
vt. 孵；沉思"
litter,"n. 垃圾；轿，担架；一窝（动物的幼崽）；凌乱
vt. 乱丢；给…垫褥草；把…弄得乱七八糟
vi. 产仔；乱扔废弃物"
nurture,"vt. 养育；鼓励；培植
n. 养育；教养；营养物"
nourish,vt. 滋养；怀有；使健壮
complex,"n. 复合体；综合设施
adj. 复杂的；合成的"
intricate,adj. 复杂的；错综的，缠结的
complicate,vt. 使复杂化；使恶化；使卷入
perplex,vt. 使困惑，使为难；使复杂化
concise,adj. 简明的，简洁的
simplification,n. 简单化；单纯化
fluctuate,"vi. 波动；涨落；动摇
vt. 使波动；使动摇"
flutter,"n. 摆动；鼓翼；烦扰
vt. 拍；使焦急；使飘动
vi. 飘动；鼓翼；烦扰"
hover,"n. 徘徊；盘旋；犹豫
vi. 盘旋，翱翔；徘徊
vt. 孵；徘徊在…近旁"
extravagant,adj. 奢侈的；浪费的；过度的；放纵的
wasteful,adj. 浪费的，不经济的；奢侈的
luxury,"n. 奢侈，奢华；奢侈品；享受
adj. 奢侈的"
bud,"n. 芽，萌芽；蓓蕾
vt. 使发芽
vi. 发芽，萌芽"
bloom,"n. 花；青春；旺盛
vt. 使开花；使茂盛
vi. 开花；茂盛"
blossom,"n. 花；开花期；兴旺期；花开的状态
vi. 开花；兴旺；发展成"
flourish,"n. 兴旺；茂盛；挥舞；炫耀；华饰
vi. 繁荣，兴旺；茂盛；活跃；处于旺盛时期
vt. 夸耀；挥舞"
prosper,"vi. 繁荣，昌盛；成功
vt. 使……成功；使……昌盛；使……繁荣"
prosperity,n. 繁荣，成功
thrive,vi. 繁荣，兴旺；茁壮成长
boom,"n. 繁荣；吊杆；隆隆声
vt. 使兴旺；发隆隆声
vi. 急速发展；发隆隆声"
recession,n. 衰退；不景气；后退；凹处
slump,"vt. 使降低；使衰落；使倒下
n. 衰退；暴跌；消沉
vi. 下降，衰落；倒下；大幅度下降，暴跌"
spiral,"n. 螺旋；旋涡；螺旋形之物
adj. 螺旋形的；盘旋的
vt. 使成螺旋形；使作螺旋形上升
vi. 盘旋；成螺旋形；螺旋形上升（过去式spiraled/spiralled，过去分词spiraled/spiralled，现在分词spiraling/spiralling，第三人称单数spirals，副词spirally）"
clan,n. 宗族；部落；集团
tribe,n. 部落；族；宗族；一伙
buzz,"n. 嗡嗡声
vt. 使嗡嗡叫；暗中散布
vi. 作嗡嗡声；东奔西忙
n. 网络口碑（消费者或网民对于品牌、产品等广告主在乎的事情在网上发出的各种声音）"
howl,"n. 嗥叫；怒号；嚎哭
vt. 狂喊着说；对…吼叫
vi. 咆哮；怒吼；狂吠"
roar,"n. 咆哮；吼；轰鸣
vi. 咆哮；吼叫；喧闹
vt. 咆哮；呼喊；使……轰鸣"
hum,"n. 嗡嗡声；哼声；杂声
vt. 用哼声表示
int. 哼；嗯
vi. 发低哼声"
chant,"n. 圣歌；赞美诗
vt. 唱；诵扬
vi. 唱歌；反复地唱歌"
chorus,"n. 合唱队；齐声；歌舞队
vt. 合唱；异口同声地说
vi. 合唱；异口同声地说话"
solo,"n. 独奏；独唱；独奏曲
adj. 独奏的；独唱的；单独的
vt. 单人攀登；单独驾
vi. 单独表演；放单飞
adv. 单独地"
briefcase,n. 公文包
portfolio,n. 公文包；文件夹；证券投资组合；部长职务
bulk,"n. 体积，容量；大多数，大部分；大块
vt. 使扩大，使形成大量；使显得重要"
chunk,n. 大块；矮胖的人或物
massive,adj. 大量的；巨大的，厚重的；魁伟的
miniature,"adj. 微型的，小规模的
n. 缩图；微型画；微型图画绘画术
vt. 是…的缩影"
pile,"n. 堆；大量；建筑群
vt. 累积；打桩于
vi. 挤；堆积；积累"
heap,"n. 堆；许多；累积
vt. 堆；堆积
vi. 堆起来"
