abandon,"n. 放任；狂热
vt. 遗弃；放弃"
intimate,"n. 知己；至交
adj. 亲密的；私人的；精通的；有性关系的
vt. 暗示；通知；宣布"
introversive,adj. 内向的
isolated,"adj. 孤立的；分离的；单独的； 绝缘的
v. 使孤立；使绝缘；脱离（isolate的过去分词）"
jealousy,n. 嫉妒；猜忌；戒备
juvenile,"adj. 青少年的；幼稚的
n. 青少年；少年读物"
lack,"vt. 缺乏；不足；没有；需要
vi. 缺乏；不足；没有
n. 缺乏；不足"
law-abiding,adj. 守法的
literacy,n. 读写能力；精通文学
malnutrition,n. 营养失调，营养不良
maltreat,vt. 虐待；滥用；粗暴对待
mature,"adj. 成熟的；充分考虑的；到期的；成年人的
vi. 成熟；到期
vt. 使…成熟；使…长成；慎重作出"
misbehave,"vi. 作弊；行为不礼貌
vt. 使举止失礼；使行为不端"
misguide,vt. 误导；使误入歧途
money,n. 钱；货币；财富
moral,"adj. 道德的；精神上的；品性端正的
n. 道德；寓意"
motivate,vt. 刺激；使有动机；激发…的积极性
mould,"vi. 发霉
vt. 浇铸；用泥土覆盖
n. 模具；霉"
myopia,n.  近视；目光短浅，缺乏远见
naive,"adj. 天真的,幼稚的"
narcotic,"adj. 麻醉的；有麻醉作用的；催眠的
n.  麻醉药；镇静剂；起麻醉作用的事物"
naughty,adj. 顽皮的，淘气的；不听话的；没规矩的；不适当的；下流的
negative,"adj.  负的；消极的；否定的；阴性的
n. 否定；负数； 底片
vt. 否定；拒绝"
neglect,"vt. 疏忽，忽视；忽略
n. 疏忽，忽视；怠慢"
nurture,"vt. 养育；鼓励；培植
n. 养育；教养；营养物"
obscene,adj. 淫秽的；猥亵的；可憎的
obsession,n. 痴迷；困扰； 强迫观念
offensive,"adj. 攻击的；冒犯的；无礼的；讨厌的
n. 攻势；攻击"
optimism,n. 乐观；乐观主义
originality,n. 创意；独创性，创造力；原始；新奇
parental,adj. 父母亲的，父母的；亲代的，亲本的
peer,"vt. 封为贵族；与…同等
vi. 凝视，盯着看；窥视
n. 贵族；同等的人；同龄人"
permissiveness,n. 放任；许可
perplex,vt. 使困惑，使为难；使复杂化
pessimistic,adj. 悲观的，厌世的；悲观主义的
physical,"n. 体格检查
adj.  物理的；身体的；物质的；根据自然规律的，符合自然法则的"
physiological,adj. 生理学的，生理的
plagiarise,vt. 剽窃，抄袭
pornography,n. 色情文学；色情描写
potential,"n. 潜能；可能性； 电势
adj. 潜在的；可能的；势的"
prodigy,n. 奇迹，奇事；奇才；奇观；预兆
promiscuity,n. 乱交；混乱
promising,"v. 许诺，答应（promise的现在分词形式）
adj. 有希望的，有前途的"
promote,"vi. 成为王后或其他大于卒的子
vt. 促进；提升；推销；发扬"
prospect,"n. 前途；预期；景色
vt. 勘探，勘察
vi. 勘探，找矿"
psychological,adj. 心理的；心理学的；精神上的
puberty,n. 青春期；开花期
rebel,"n. 反叛者；叛徒
adj. 反抗的；造反的
vi. 反叛；反抗；造反"
refrain,"n. 叠句，副歌；重复
vi. 节制，克制；避免；制止"
rowdy,"n. 粗暴的人；好吵闹的人
adj. 吵闹的；粗暴的"
savour,"n. 滋味；风味
vt. 具有…的特点；加调味品于；使有风味"
schooling,"n. 学校教育；学费
v. 教育（school的ing形式）；培养"
sedentary,adj. 久坐的；坐惯的；定栖的；静坐的
segregate,vt. 使隔离；使分离；在…实行种族隔离
self,"n. 自己，自我；本质；私心
adj. 同一的
vt. 使自花授精；使近亲繁殖
vi. 自花授精"
sense,"n. 感觉，功能；观念；道理；理智
vt. 感觉到；检测"
sequacious,adj. 盲从的；合于逻辑的；缺乏独创性的
slothful,adj. 怠惰的，懒惰的；迟钝的
sociable,"n. 联谊会
adj. 社交的；好交际的；友善的"
social,"n. 联谊会；联欢会
adj. 社会的，社交的；群居的"
spoil,"n. 次品；奖品
vt. 溺爱；糟蹋；破坏；掠夺
vi. 掠夺；变坏；腐败"
stimulate,"vi. 起刺激作用；起促进作用
vt. 刺激；鼓舞，激励"
supervise,"vt. 监督，管理；指导
vi. 监督，管理；指导"
tease,"vt. 取笑；戏弄；梳理；欺负；强求；使起毛
n. 戏弄；爱纠缠的小孩；挑逗者；卖弄风骚的女孩
vi. 取笑"
temper,"n. 脾气；（钢等）回火；性情；倾向
vt. 使回火；锻炼；调和；使缓和
vi. 回火；调和"
tempt,vt. 诱惑；引起；冒…的风险；使感兴趣
thrift,n. 节俭；节约； 海石竹
timid,adj. 胆小的；羞怯的
traumatize,vt. 使……受损伤；使……受精神创伤
truancy,n. 旷课，逃学；玩忽职守
uncivilised,"adj. 不合社会（或道德）规范的；无教养的；未开化的；远离文明的
 切忌不可使用军方"
undisciplined,adj. 无训练的；混乱无纪律的
unrealistic,adj. 不切实际的；不实在的
unsociable,adj. 不爱交际的；不与人亲近的；不和气的
upgrade,"n. 升级；上升；上坡
vt. 使升级；提升；改良品种
adj. 向上的
adv. 往上"
vanity,n. 虚荣心；空虚；浮华；无价值的东西
versatile,adj. 多才多艺的；通用的，万能的；多面手的
vex,"vt. 使烦恼；使困惑；使恼怒
vi. 烦恼"
victim,n. 受害人；牺牲品；牺牲者
violate,vt. 违反；侵犯，妨碍；亵渎
virtual,adj.  虚拟的；实质上的，事实上的（但未在名义上或正式获承认）
vulgarity,n. 粗俗；粗俗语；粗野的动作
vulnerable,adj. 易受攻击的，易受…的攻击；易受伤害的；有弱点的
willful,adj. 有意的；任性的；故意的
willpower,n. 意志力；毅力
withdrawn,"v. 取出；撤退（withdraw的过去分词）
adj. 偏僻的；沉默寡言的；孤独的"
world-weary,adj. 厌世的；讨厌人世的
worthy,"n. 杰出人物；知名人士
adj. 值得的；有价值的；配得上的，相称的；可尊敬的；应…的"
wrongdoer,n. 做坏事的人；违法犯罪者
abhorrent,adj. 可恶的；厌恶的；格格不入的
abuse,"n. 滥用；虐待；辱骂；弊端；恶习，陋习
vt. 滥用；虐待；辱骂"
accommodate,"vi. 适应；调解
vt. 容纳；使适应；供应；调解"
activist,n. 积极分子；激进主义分子
advancement,n. 前进，进步；提升
alternative,"n. 二中择一；供替代的选择
adj. 供选择的；选择性的；交替的"
amoral,adj. 与道德无关的；无从区分是非的；超道德的
anaesthetic,"n. 麻醉剂；麻药
adj. 麻醉的"
anatomy,n. 解剖；解剖学；剖析；骨骼
animal,"n. 动物
动物的"
anthropomorphism,n. 神人同形同性论
antibiotic,"n. 抗生素，抗菌素
adj. 抗生的；抗菌的"
antivivisectionism,"n. 反对活体解剖,反对动物实验手术"
barbaric,adj. 野蛮的，粗野的；原始的
base,"n. 基础；底部；垒
adj. 卑鄙的；低劣的
vt. 以…作基础"
brazen,"adj. 厚颜无耻的；无所顾忌的；黄铜制的
vt. 使变得无耻；厚脸皮地做"
brutal,adj. 残忍的；野蛮的，不讲理的
bullfighting,n. 斗牛
cannibalism,n. 食人；嗜食同类；残忍的行为
captivity,n. 囚禁；被关
capture,"n. 捕获；战利品，俘虏
vt. 俘获；夺得；捕捉，拍摄,录制"
carnivorous,adj. 食肉的；肉食性的
chimpanzee,n.  黑猩猩
clinical,adj. 临床的；诊所的
compassion,n. 同情；怜悯
computer,n. 计算机；电脑；电子计算机
confinement,n. 限制；监禁；分娩
conservation,n. 保存，保持；保护
cosmetic,"n. 化妆品；装饰品
adj. 美容的；化妆用的"
creator,找不到解释
cruelty,n. 残酷；残忍；残酷的行为
cure,"n. 治疗；治愈； 疗法
vt. 治疗；治愈；使硫化；加工处理
vi. 治病；痊愈；受治疗；被硫化；被加工处理"
deprive,vt. 使丧失，剥夺
deserve,"vi. 应受，应得
vt. 应受，应得"
despoil,vt. 掠夺，剥夺；夺取
dignity,n. 尊严；高贵
disposable,adj. 可任意处理的；可自由使用的；用完即可丢弃的
disregard,"n. 忽视；不尊重
vt. 忽视；不理；漠视；不顾"
dominance,n. 优势；统治；支配
dominant,"n. 显性
adj. 显性的；占优势的；支配的，统治的"
ecological,adj. 生态的，生态学的
elimination,n. 消除；淘汰；除去
endanger,vt. 危及；使遭到危险
enslave,vt. 束缚；征服；使某人成为奴隶
epidemic,"n. 传染病；流行病；风尚等的流行
adj. 流行的；传染性的"
ethical,"n. 处方药
adj. 伦理的；道德的；凭处方出售的"
evolve,"vi. 发展，进展；进化；逐步形成
vt. 发展，进化；进化；使逐步形成；推断出"
existence,n. 存在，实在；生存，生活；存在物，实在物
exploit,"n. 勋绩；功绩
vt. 开发，开拓；剥削；开采"
extinction,n. 灭绝；消失；消灭；废止
extremism,n. 极端主义（尤指政治上的极右或极左）；极端性；过激主义
fatal,adj. 致命的；重大的；毁灭性的；命中注定的
greed,n. 贪婪，贪心
habitat,n.  栖息地，产地
hazard,"n. 危险，冒险；冒险的事
vt. 赌运气；冒…的危险，使遭受危险"
humane,adj. 仁慈的，人道的；高尚的
hypocrite,n. 伪君子；伪善者
immoral,adj. 不道德的；邪恶的；淫荡的
inborn,adj. 天生的；先天的
inferior,"n. 下级；次品
adj. 差的；自卑的；下级的，下等的"
inflict,vt. 造成；使遭受（损伤、痛苦等）；给予（打击等）
infringe upon, 侵害；侵犯；侵入
inhumane,adj. 残忍的；无人情味的
innocent,"n. 天真的人；笨蛋
adj. 无辜的；无罪的；无知的"
insecticide,n. 杀虫剂
instinct,"n. 本能，直觉；天性
adj. 充满着的"
intolerable,adj. 无法忍受的；难耐的
irrational,"n.  无理数
adj. 不合理的；无理性的；荒谬的"
isolation,n. 隔离；孤立； 绝缘； 离析
justify,"vi. 证明合法；整理版面
vt. 证明…是正当的；替…辩护"
lenient,adj. 宽大的；仁慈的
maltreat,vt. 虐待；滥用；粗暴对待
medical,"adj. 医学的；药的；内科的
n. 医生；体格检查"
merciless,adj. 残忍的；无慈悲心的
miserable,adj. 悲惨的；痛苦的；卑鄙的
omnivorous,adj. 杂食的；什么都读的；无所不吃的
pathological,adj. 病理学的；病态的；由疾病引起的（等于pathologic）
perform,"vt. 执行；完成；演奏
vi. 执行，机器运转；表演"
physiological,adj. 生理学的，生理的
poison,"n. 毒药，毒物；酒；有毒害的事物； 抑制剂
adj. 有毒的
vt. 污染；使中毒，放毒于；败坏；阻碍
vi. 放毒，下毒"
predator,n.  捕食者； 食肉动物；掠夺者
prerogative,"n. 特权
adj. 有特权的"
primate,"n. 大主教；灵长类的动物；首领
adj. 灵长目动物的；首要的"
priority,n. 优先；优先权； 优先次序；优先考虑的事
privilege,"n. 特权；优待
vt. 给与…特权；特免"
sentient,"n. 有知觉的人
adj. 有感情的；有感觉力的；意识到的"
slaughter,"n. 屠宰，屠杀；杀戮；消灭
vt. 屠宰，屠杀；杀戮；使惨败"
suffering,"n. 受难；苦楚
v. 受苦；蒙受（suffer的ing形式）
adj. 受苦的；患病的"
superiority,n. 优越，优势；优越性
therapeutic,"n. 治疗剂；治疗学家
adj. 治疗的；治疗学的；有益于健康的"
therapy,n. 治疗，疗法
torment,"n. 痛苦，苦恼；痛苦的根源
vt. 折磨，使痛苦；纠缠，作弄"
torture,"n. 折磨；拷问；歪曲
vt. 折磨；拷问；歪曲"
underprivileged,adj. 贫困的；被剥夺基本权力的；社会地位低下的
vaccine,"n. 疫苗；牛痘苗
adj. 疫苗的；牛痘的"
vegetarianism,n. 素食主义
veterinarian,n.  兽医
vivisector,n. 活体解剖者
vulnerable,adj. 易受攻击的，易受…的攻击；易受伤害的；有弱点的
welfare,"n. 福利；幸福；福利事业；安宁
adj. 福利的；接受社会救济的"
abolish,vt. 废除，废止；取消，革除
abortion,n. 流产，堕胎，小产；流产的胎儿；（计划等）失败，夭折
abuse,"n. 滥用；虐待；辱骂；弊端；恶习，陋习
vt. 滥用；虐待；辱骂"
anarchy,n. 无政府状态；混乱；无秩序
antivivisectionist,  反对活体解剖者
atrocity,n. 暴行；凶恶，残暴
authority,n. 权威；权力；当局
ban,"n. 禁令，禁忌
vt. 禁止，取缔"
bereave,vt. 使……失去；使……孤寂
bribery,n.  贿赂；受贿；行贿
celebrity,n. 名人；名声
censor,"n. 检查员； 潜意识压抑力；信件检查员
vt. 审查，检查；检查和删节"
compulsory,"n. （花样滑冰、竞技体操等的）规定动作
adj. 义务的；必修的；被强制的"
condemn,vt. 谴责；判刑，定罪；声讨
condone,vt. 宽恕；赦免
conformity,n. 一致，适合；符合；相似
constitute,vt. 组成，构成；建立；任命
copyright,"n. 版权，著作权
adj. 版权的；受版权保护的
vt. 保护版权；为…取得版权"
corruption,n. 贪污，腐败；堕落
coverage,n. 覆盖，覆盖范围；新闻报道
democracy,n. 民主，民主主义；民主政治
deprive,vt. 使丧失，剥夺
dignity,n. 尊严；高贵
disadvantaged,"n. 弱势团体；不利条件
adj. 贫困的；处于不利地位的；社会地位低下的
v. 使处于不利地位（disadvantage的过去式和过去分词）"
discrimination,n. 歧视；区别，辨别；识别力
disgrace,"n. 耻辱；丢脸的人或事；失宠
vt. 使……失宠；给……丢脸；使……蒙受耻辱；贬黜"
disorder,"n. 混乱；骚乱
vt. 使失调；扰乱"
disparity,n. 不同；不一致；不等
enact,vt. 颁布；制定法律；扮演；发生
encroach,vi. 蚕食，侵占
enlist,"vt. 使入伍；征募；谋取…的赞助或帮助
vi. 支持；从军；应募；赞助"
exploit,"n. 勋绩；功绩
vt. 开发，开拓；剥削；开采"
fair,"n. 展览会；市集；美人
adj. 公平的；美丽的，白皙的； 晴朗的
vi. 转晴
adv. 公平地；直接地；清楚地"
forbid,vt. 禁止；不准；不允许；严禁
freedom,n. 自由，自主；直率
humiliation,n. 丢脸，耻辱；蒙羞；谦卑
illegal,"n. 非法移民，非法劳工
adj.  非法的；违法的；违反规则的"
impinge,"vi. 撞击；侵犯
vt. 撞击"
impose,"vt. 强加；征税；以…欺骗
vi. 利用；欺骗；施加影响"
impoverishment,n. 贫穷；致使贫乏或贫瘠之事物
inalienable,adj. 不可分割的；不可剥夺的；不能让与的
inequality,n. 不平等；不同；不平均
infringe,"vt. 侵犯；违反；破坏
vi. 侵犯；侵害"
innocent,"n. 天真的人；笨蛋
adj. 无辜的；无罪的；无知的"
interfere,"vi. 干涉；妨碍；打扰
vt. 冲突；介入"
invade,"vt. 侵略；侵袭；侵扰；涌入
vi. 侵略；侵入；侵袭；侵犯"
inviolable,adj. 不可侵犯的；神圣的；不可亵渎的
just,"adv. 只是，仅仅；刚才，刚刚；正好，恰好；实在；刚要
adj. 公正的，合理的；正直的，正义的；正确的；公平的；应得的"
justice,n. 司法，法律制裁；正义；法官，审判员
justifiable,adj. 可辩解的，有道理的；可证明为正当的
justified,"adj. 有正当理由的；合乎情理的；事出有因的
v. 调整（justify的过去分词）；证明…正当"
legal,adj. 法律的；合法的；法定的；依照法律的
legislative,"adj. 立法的；有立法权的
n. 立法权；立法机构"
legislator,n. 立法者
legitimacy,n. 合法；合理；正统
legitimate,"adj. 合法的；正当的；合理的；正统的
vt. 使合法；认为正当（等于legitimize）"
legitimise,vt. 使合法，给…以合法地位
liberation,n. 释放，解放
liberty,n. 自由；许可；冒失
literacy,n. 读写能力；精通文学
mandatory,"adj. 强制的；托管的；命令的
n. 受托者（等于mandatary）"
media,n. 媒体；媒质（medium的复数）；血管中层；浊塞音；中脉
minority,"n. 少数民族；少数派；未成年
adj. 少数的；属于少数派的"
misuse,"vt. 滥用；误用；虐待
n. 滥用；误用；虐待"
