abandon,"n. 放任；狂热
vt. 遗弃；放弃"
Gothic,
gourd,n. 葫芦，葫芦属植物；脑瓜
govern,"vt. 管理；支配；统治；控制
vi. 居支配地位；进行统治"
governor,n. 主管人员；统治者，管理者； 调节器；地方长官
grab,"n. 攫取；霸占；夺取之物
vt. 攫取；霸占；将…深深吸引
vi. 攫取；夺取"
grace,"n. 优雅；恩惠；魅力；慈悲
vt. 使优美"
gradient,"n.  梯度；坡度；倾斜度
adj. 倾斜的；步行的"
grading,"n. 分阶段；定等级；坡度缓和
v. 定等级；减缓坡度（grade的现在分词形式）"
gradual,"n. 弥撒升阶圣歌集
adj. 逐渐的；平缓的"
grain,"n. 粮食；颗粒； 谷物；纹理
vt. 使成谷粒
vi. 成谷粒"
granite,n. 花岗岩；坚毅；冷酷无情
grant,"n. 拨款； 授予物
vt. 授予；允许；承认
vi. 同意"
granular,adj. 颗粒的；粒状的
graph,"n. 图表；曲线图
vt. 用曲线图表示"
graphic,adj. 形象的；图表的；绘画似的
grasp,"n. 抓住；理解；控制
vi. 抓
vt. 抓住；领会"
grasshopper,"n. 蚱蜢； 蝗虫；小型侦察机
vi. 见异思迁；蚱蜢似地跳"
gravel,"n. 碎石；砂砾
vt. 用碎石铺；使船搁浅在沙滩上；使困惑"
gravitational,adj.  重力的， 引力的
gravity,n. 重力，地心引力；严重性；庄严
grazing,"n. 放牧；牧草
v. 擦过；抓伤（graze的现在分词）"
gregarious,adj. 社交的；群居的
grimly,adv. 可怕地；冷酷地；严格地
grind,"n. 磨；苦工作
vt. 磨碎；磨快
vi. 磨碎；折磨"
grip,"n. 紧握；柄；支配；握拍方式；拍柄绷带
vt. 紧握；夹紧
vi. 抓住"
groan,"n. 呻吟；叹息；吱嘎声
vt. 呻吟；抱怨
vi. 呻吟；抱怨；发吱嘎声"
grocery,"n. 食品杂货店
食品杂货"
groom,"vi. 打扮
vt. 整饰；推荐；喂马；刷洗（马等）
n. 新郎；马夫；男仆"
gross,"n. 总额，总数
adj. 总共的；粗野的；恶劣的；显而易见的
vt. 总共收入"
grudge,"n. 怨恨；恶意；妒忌
vt. 怀恨；吝惜；妒忌；不情愿做"
guarantee,"n. 保证；担保；保证人；保证书；抵押品
vt. 保证；担保"
guideline,"n. 指导方针
参考"
guilty,adj. 有罪的；内疚的
gulf,"n. 海湾；深渊；分歧；漩涡
vt. 吞没"
gull,"n.  鸥；笨人；易受骗之人
vt. 骗；欺诈"
gymnasium,n. 体育馆；健身房
gym,n. 健身房；体育；体育馆
habitat,n.  栖息地，产地
hail,"n. 冰雹；致敬；招呼；一阵
vt. 致敬；招呼；向...欢呼；猛发；使像下雹样落下（过去式hailed，过去分词hailed，现在分词hailing，第三人称单数hails）
int. 万岁；欢迎
vi. 招呼；下雹"
hammer,"n. 铁锤；链球； 锤骨；音锤
vi. 锤击；敲打；重复
vt. 锤击；锤打"
hamper,"n. 食盒，食篮；阻碍物
vt. 妨碍；束缚；使困累"
handy,adj. 便利的；手边的，就近的；容易取得的；敏捷的
harbor,"n. 海港；避难所
vt. 庇护；怀有
vi. 居住，生存；入港停泊；躲藏"
hardware,n. 计算机硬件；五金器具
hardy,"n. 强壮的人；耐寒植物；方柄凿
adj. 坚强的；勇敢的；能吃苦耐劳的；鲁莽的"
harmony,n. 协调；和睦；融洽；调和
harness,"n. 马具；甲胄；挽具状带子；降落伞背带；日常工作
vt. 治理；套；驾驭；披上甲胄；利用"
harsh,adj. 严厉的；严酷的；刺耳的；粗糙的；刺目的
haste,"n. 匆忙；急忙；轻率
vt. 赶快
vi. 匆忙；赶紧"
hatch,"n. 孵化；舱口
vt. 孵；策划
vi. 孵化"
haul,"n. 拖，拉；用力拖拉；努力得到的结果；捕获物；一网捕获的鱼量；拖运距离
vt. 拖运；拖拉
vi. 拖，拉；改变主意；改变方向"
haunt,"n. 栖息地；常去的地方
vt. 常出没于…；萦绕于…；经常去…
vi. 出没；作祟"
haven,"n. 港口；避难所，安息所
vt. 为……提供避难处；安置……于港中"
hawk,"n. 鹰；鹰派成员；掠夺他人的人
vi. 清嗓；咳嗽；像鹰一般地袭击
vt. 兜售，沿街叫卖；捕捉；咳出"
hay,"n. 干草
vt. 把晒干
vi. 割草晒干"
hazard,"n. 危险，冒险；冒险的事
vt. 赌运气；冒…的危险，使遭受危险"
heading,"n. 标题；（足球）头球；信头
v. 用头顶（head的ing形式）"
healing,"n. 康复
adj. 能治愈的
v. 治疗（heal的现在分词）"
heed,"n. 注意到；留心到
vt. 注意，留心
vi. 注意，留心"
hemisphere,n. 半球
henceforth,adv. 今后；自此以后
herald,"n. 预兆，征兆；先驱；传令官；报信者
vt. 通报；预示…的来临"
herb,n. 香草，药草
herd,"n. 兽群，畜群；放牧人
vt. 放牧；使成群
vi. 成群，聚在一起"
heritage,n. 遗产；传统；继承物；继承权
hibernation,n. 冬眠；过冬；避寒
hide,"n. 躲藏；兽皮；躲藏处
vt. 隐藏；隐瞒；鞭打
vi. 隐藏"
hierarchy,n. 层级；等级制度
hieratic,adj. 僧侣用的；僧侣的
hieroglyph,n. 象形文字；图画文字；秘密符号
highlight,"n. 最精彩的部分；最重要的事情；加亮区
vt. 突出；强调；使显著；加亮"
hike,"n. 远足；徒步旅行；涨价
vt. 提高；拉起；使…高涨
vi. 远足；徒步旅行；上升"
hind,"n. 雌鹿
adj. 后部的"
hinder,"vt. 阻碍；打扰
adj. 后面的
vi. 成为阻碍"
hint,"n. 暗示；线索
vt. 暗示；示意
vi. 示意"
hinterland,n. 内地；穷乡僻壤；靠港口供应的内地贸易区
hitherto,adv. 迄今；至今
hive,"n. 蜂房，蜂巢；热闹的场所；熙攘喧闹的人群
vi. 群居；入蜂房；生活在蜂房中
vt. 入蜂箱；贮备"
hockey,n. 曲棍球；冰球
hollow,"n. 洞；山谷；窟窿
adj. 空的；中空的，空腹的；凹的；虚伪的
vt. 使成为空洞
adv. 彻底地；无用地
vi. 形成空洞"
homestead,n. 宅地；家园；田产
homing,"n. 归航；动物的返回性
adj. 回家的；自动导引的；有返回性的
v. 回家（home的ing形式）"
hominid,"n. 原始人类；人科动物
adj. 人类及其祖先的"
homogeneous,adj. 均匀的； 齐次的；同种的；同类的，同质的
hook,"n. 挂钩，吊钩
vt. 钩住；引上钩
vi. 钩住；弯成钩状"
horizon,n.  地平线；视野；眼界；范围
horizontal,"n. 水平线，水平面；水平位置
adj. 水平的；地平线的；同一阶层的"
hormone,n.  激素，荷尔蒙
horn,"n. 喇叭，号角；角
vt. 装角于"
hospitable,adj. 热情友好的；（环境）舒适的
host,"n.  主机；主人；主持人；许多
vt. 主持；当主人招待
vi. 群集；做主人"
hostile,"n. 敌对
adj. 敌对的，敌方的；怀敌意的"
household,"n. 全家人，一家人；(包括佣工在内的)家庭，户
adj. 家庭的；日常的；王室的"
hover,"n. 徘徊；盘旋；犹豫
vi. 盘旋，翱翔；徘徊
vt. 孵；徘徊在…近旁"
huddle,"n. 拥挤；混乱；杂乱一团
vt. 把...挤在一起；使缩成一团；草率了事
vi. 蜷缩；挤作一团"
hue,n. 色彩；色度；色调；叫声
hum,"n. 嗡嗡声；哼声；杂声
vt. 用哼声表示
int. 哼；嗯
vi. 发低哼声"
humanity,n. 人类；人道；仁慈；人文学科
humid,adj. 潮湿的；湿润的；多湿气的
hummingbird,n. 蜂鸟
hurl,"n. 用力的投掷
vt. 丢下；用力投掷；愤慨地说出
vi. 猛投；猛掷"
hurricane,n. 飓风，暴风
husk,"n. 皮；外壳；无价值之物
vt. 削皮；以粗哑的嗓音说
vi. 嗓音变得嘶哑"
hydrogen,n.  氢
hydrothermal,adj.  热液的；热水的
hygiene,n. 卫生；卫生学；保健法
hypothesize,"vt. 假设，假定
vi. 假设，假定"
iceberg,n.  冰山；显露部分
ideal,"n. 理想；典范
adj. 理想的；完美的；想象的；不切实际的"
idealize,"vt. 使理想化；理想化地描述
vi. 理想化；形成思想"
identical,"n. 完全相同的事物
adj. 同一的；完全相同的"
identify,vt. 确定；鉴定；识别，辨认出；使参与；把…看成一样 vi. 确定；认同；一致
identity,n. 身份；同一性，一致；特性；恒等式
ideology,n. 意识形态；思想意识；观念学
idiom,n. 成语，习语；土话
idle,"adj. 闲置的；懒惰的；停顿的
vt. 虚度；使空转
vi. 无所事事；虚度；空转"
ignition,n. 点火，点燃；着火，燃烧；点火开关，点火装置
ignorant,adj. 无知的；愚昧的
ignore,vt. 驳回诉讼；忽视；不理睬
illuminate,"vt. 阐明，说明；照亮；使灿烂；用灯装饰
vi. 照亮"
illusion,n. 幻觉，错觉；错误的观念或信仰
illustrate,"vi. 举例
vt. 阐明，举例说明；图解"
imagist,"n. 意象派诗人
adj. 意象派的"
imbibe,vt. 吸收，接受；喝；吸入
imitate,vt. 模仿，仿效；仿造，仿制
immature,adj. 不成熟的；未成熟的；粗糙的
immediate,adj. 立即的；直接的；最接近的
immense,adj. 巨大的，广大的；无边无际的；非常好的
immigrant,"n. 移民，侨民
adj. 移民的；迁入的"
immune,"n. 免疫者；免除者
adj. 免疫的；免于……的，免除的"
immunity,n. 免疫力；豁免权；免除
immutable,adj. 不变的；不可变的；不能变的
impact,"vi. 影响；撞击；冲突；压紧（on，upon，with）
n. 影响；效果；碰撞；冲击力
vt. 挤入，压紧；撞击；对…产生影响"
impair,vt. 损害；削弱；减少
impart,vt. 给予（尤指抽象事物），传授；告知，透露
impending,"adj. 即将发生的；迫切的；悬挂的
v. 迫近；悬空（impend的现在分词）"
imperative,"n. 必要的事；命令；需要；规则；祈使语气
adj. 必要的，不可避免的；紧急的；命令的，专横的；势在必行的；祈使的"
impermeable,adj. 不渗透性的；（对水等）不能渗透的
impersonal,"n. 非人称动词；不具人格的事物
adj. 客观的；非个人的；没有人情味的；非人称的"
impetus,n. 动力；促进；冲力
implement,"n. 工具，器具；手段
vt. 实施，执行；实现，使生效"
implication,n. 含义；暗示；牵连，卷入；可能的结果，影响
implicit,adj. 含蓄的；暗示的；盲从的
imply,vt. 意味；暗示；隐含
impose,"vt. 强加；征税；以…欺骗
vi. 利用；欺骗；施加影响"
impressive,adj. 感人的；令人钦佩的；给人以深刻印象的
imprint,"n. 印记；痕迹；特征；版本说明
vt. 加特征；刻上记号"
improvise,"vt. 即兴创作；即兴表演；临时做；临时提供
vi. 即兴创作；即兴表演；临时凑合"
impulse,"n. 冲动； 脉冲；刺激；神经冲动；推动力
vt. 推动"
inactivate,vt. 使不活动；使不活泼；阻止活动
inactive,adj. 不活跃的；不活动的；怠惰的；闲置的
inanimate,adj. 无生命的；无生气的
inanity,n. 空虚；愚蠢；浅薄
inaugurate,vt. 创新；开辟；开创；举行开幕典礼；举行就职典礼
incense,"n. 香；奉承
vt. 向…焚香；使…发怒
vi. 焚香"
incentive,"n. 动机；刺激
adj. 激励的；刺激的"
inception,"n. 起初；获得学位
n. 《盗梦空间》（电影名）"
incessant,adj. 不断的；不停的；连续的
incident,"n. 事件，事变；插曲
adj.  入射的；附带的；易发生的，伴随而来的"
incinerate,"vt. 焚化；烧成灰
vi. 把……烧成灰；烧弃"
inclination,n. 倾向，爱好；斜坡
inclined,"v. 使…倾向（incline的过去分词）
adj. 趋向于…的"
inconspicuous,adj. 不显眼的；不引人注意的；（花）不显著的
inconvenient,adj. 不便的；打扰的
incorporate,"vt. 包含，吸收；体现；把……合并
adj. 合并的；一体化的；组成公司的
vi. 合并；混合；组成公司"
incredible,adj. 难以置信的，惊人的
incubate,"n. 孵育物
vt. 孵化；培养；温育；逐渐发展
vi. 孵化；酝酿"
incursion,n. 入侵；侵犯
independent,"n. 独立自主者；无党派者
adj. 独立的；单独的；无党派的；不受约束的"
indicate,vt. 表明；指出；预示；象征
indifference,n. 漠不关心；冷淡；不重视；中立
indigestion,n. 消化不良；不消化
indispensable,"n. 不可缺少之物；必不可少的人
adj. 不可缺少的；绝对必要的；责无旁贷的"
individual,"n. 个人，个体
adj. 个人的；个别的；独特的"
induce,vt. 诱导；引起；引诱；感应
industry,n. 产业；工业；勤勉
inert,adj.  惰性的；呆滞的；迟缓的；无效的
inevitably,adv. 不可避免地；必然地
infancy,n. 初期；婴儿期；幼年
infant,"n. 婴儿；幼儿；未成年人
adj. 婴儿的；幼稚的；初期的；未成年的"
infection,n. 感染；传染；影响；传染病
infectious,adj. 传染的；传染性的；易传染的
inferior,"n. 下级；次品
adj. 差的；自卑的；下级的，下等的"
inflammation,n.  炎症； 发炎；燃烧；发火
inflate,"vt. 使充气；使通货膨胀
vi. 膨胀；充气"
influential,"adj. 有影响的；有势力的
n. 有影响力的人物"
influenza,n.  流行性感冒（简写flu）；家畜流行性感冒
influx,n. 流入；汇集；河流的汇集处
inform,"vi. 告发；告密
vt. 通知；告诉；报告"
infrared,"n. 红外线
adj. 红外线的"
infrastructure,n. 基础设施；公共建设；下部构造
ingenious,adj. 有独创性的；机灵的，精制的；心灵手巧的
ingredient,"n. 原料；要素；组成部分
adj. 构成组成部分的"
inhabit,"vt. 栖息；居住于；占据
vi. （古）居住；栖息"
inherent,adj. 固有的；内在的；与生俱来的，遗传的
inherit,"vt. 继承；遗传而得
vi. 成为继承人"
inhibit,vt. 抑制；禁止
initial,"n. 词首大写字母
adj. 最初的；字首的
vt. 用姓名的首字母签名"
initially,adv. 最初，首先；开头
initiate,"n. 开始；新加入者，接受初步知识者
vt. 开始，创始；发起；使初步了解
adj. 新加入的；接受初步知识的"
inject,vt. 注入；注射
inn,"n. 客栈；旅馆
vi. 住旅馆"
innate,adj. 先天的；固有的；与生俱来的
inner,"n. 内部
adj. 内部的；内心的；精神的"
innocent,"n. 天真的人；笨蛋
adj. 无辜的；无罪的；无知的"
innovation,n. 创新，革新；新方法
innovative,adj. 革新的，创新的；新颖的；有创新精神的
inquire,"vi. 询问；查究；询价
vt. 询问；查究；问明"
insanity,n. 疯狂；精神错乱；精神病；愚顽
inscribe,vt. 题写；题献；铭记；雕
insect,n. 昆虫；卑鄙的人
insert,"n. 插入物；管芯；镶块；刀片
vt. 插入；嵌入"
insight,n. 洞察力；洞悉
insistence,n. 坚持，强调；坚决主张
inspire,vt. 激发；鼓舞；启示；产生；使生灵感
install,vt. 安装；任命；安顿
instance,"n. 实例；情况；建议
vt. 举...为例"
instinct,"n. 本能，直觉；天性
adj. 充满着的"
institute,"n. 学会，协会；学院
vt. 开始（调查）；制定；创立；提起（诉讼）"
instruct,vt. 指导；通知；命令；教授
instruction,n. 指令，命令；指示；教导；用法说明
instrument,n. 仪器；工具；乐器；手段；器械
insufficient,"adj. 不足的，不充足的；不胜任的；缺乏能力的
n. 不足；缺乏"
insulate,vt. 隔离，使孤立；使绝缘，使隔热
insulin,n.  胰岛素
insult,"n. 侮辱；凌辱；无礼
vt. 侮辱；辱骂；损害"
insurance,n. 保险；保险费；保险契约；赔偿金
intact,adj. 完整的；原封不动的；未受损伤的
integral,"n. 积分；部分；完整
adj. 积分的；完整的，整体的；构成整体所必须的"
integrate,"n. 一体化；集成体
adj. 整合的；完全的
vi. 求积分；取消隔离；成为一体
vt. 使…完整；使…成整体；求…的积分；表示…的总和"
integrity,n. 完整；正直；诚实；廉正
intellect,n. 智力，理解力；知识分子；思维逻辑领悟力；智力高的人
intelligent,adj. 智能的；聪明的；理解力强的
intense,adj. 强烈的；紧张的；非常的；热情的
intent,"n. 意图；目的；含义
adj. 专心的；急切的；坚决的"
interact,"n. 幕间剧；幕间休息
vt. 互相影响；互相作用
vi. 互相影响；互相作用"
interest,"n. 兴趣，爱好；利息；趣味；同行
vt. 使……感兴趣；引起……的关心；使……参与"
interfere,"vi. 干涉；妨碍；打扰
vt. 冲突；介入"
interior,"n. 内部；本质
adj. 内部的；国内的；本质的"
internal,"n. 内脏；本质
adj. 内部的；里面的；体内的；（机构）内部的"
